tradingsymbol,datetime,open,high,low,close,volume
NIFTY 50,2024-06-27 14:15:00,23955.35,23983.0,23913.65,23981.3,0
NIFTY 50,2024-06-27 14:45:00,23981.05,24048.95,23971.2,24045.6,0
NIFTY 50,2024-06-27 15:15:00,24045.4,24087.45,24036.1,24036.1,0
NIFTY 50,2024-06-28 09:15:00,24085.9,24174.0,24062.85,24155.45,0
NIFTY 50,2024-06-28 09:45:00,24155.0,24171.9,24124.0,24133.15,0
NIFTY 50,2024-06-28 10:15:00,24134.05,24150.9,24105.15,24138.8,0
NIFTY 50,2024-06-28 10:45:00,24138.7,24151.25,24124.05,24147.8,0
NIFTY 50,2024-06-28 11:15:00,24147.6,24150.5,24103.7,24140.5,0
NIFTY 50,2024-06-28 11:45:00,24140.2,24144.0,24105.1,24110.9,0
NIFTY 50,2024-06-28 12:15:00,24111.75,24115.0,24032.05,24046.65,0
NIFTY 50,2024-06-28 12:45:00,24046.75,24062.8,24009.15,24060.75,0
NIFTY 50,2024-06-28 13:15:00,24060.95,24091.45,24044.8,24080.05,0
NIFTY 50,2024-06-28 13:45:00,24081.2,24135.45,24073.95,24117.2,0
NIFTY 50,2024-06-28 14:15:00,24117.05,24132.9,24041.05,24071.2,0
NIFTY 50,2024-06-28 14:45:00,24070.35,24108.1,23988.9,23988.9,0
NIFTY 50,2024-06-28 15:15:00,23988.15,24012.95,23985.8,24009.8,0
NIFTY 50,2024-07-01 09:15:00,23992.95,24081.75,23992.7,24080.3,0
NIFTY 50,2024-07-01 09:45:00,24081.75,24096.6,24054.15,24056.95,0
NIFTY 50,2024-07-01 10:15:00,24056.1,24092.7,24056.05,24083.1,0
NIFTY 50,2024-07-01 10:45:00,24081.35,24092.7,24066.0,24078.7,0
NIFTY 50,2024-07-01 11:15:00,24076.95,24118.8,24072.0,24116.25,0
NIFTY 50,2024-07-01 11:45:00,24116.0,24124.4,24102.05,24109.95,0
NIFTY 50,2024-07-01 12:15:00,24109.8,24128.0,24099.0,24117.85,0
NIFTY 50,2024-07-01 12:45:00,24117.65,24126.65,24113.0,24118.55,0
NIFTY 50,2024-07-01 13:15:00,24119.0,24143.4,24108.25,24138.15,0
NIFTY 50,2024-07-01 13:45:00,24137.15,24152.35,24127.2,24141.55,0
NIFTY 50,2024-07-01 14:15:00,24141.05,24152.4,24120.35,24146.25,0
NIFTY 50,2024-07-01 14:45:00,24146.25,24164.0,24124.0,24147.4,0
NIFTY 50,2024-07-01 15:15:00,24146.85,24153.95,24120.0,24123.15,0
NIFTY 50,2024-07-02 09:15:00,24228.75,24236.35,24091.55,24091.55,0
NIFTY 50,2024-07-02 09:45:00,24093.35,24149.1,24073.65,24130.0,0
NIFTY 50,2024-07-02 10:15:00,24129.65,24159.6,24121.0,24143.75,0
NIFTY 50,2024-07-02 10:45:00,24143.45,24185.05,24135.35,24182.45,0
NIFTY 50,2024-07-02 11:15:00,24182.2,24190.25,24122.75,24130.5,0
NIFTY 50,2024-07-02 11:45:00,24131.6,24169.15,24128.65,24138.0,0
NIFTY 50,2024-07-02 12:15:00,24137.8,24158.6,24094.35,24109.85,0
NIFTY 50,2024-07-02 12:45:00,24109.65,24115.55,24056.4,24104.45,0
NIFTY 50,2024-07-02 13:15:00,24104.25,24136.9,24092.85,24121.95,0
NIFTY 50,2024-07-02 13:45:00,24122.1,24132.15,24095.25,24108.25,0
NIFTY 50,2024-07-02 14:15:00,24108.2,24150.25,24108.1,24144.3,0
NIFTY 50,2024-07-02 14:45:00,24143.7,24147.6,24118.15,24125.05,0
NIFTY 50,2024-07-02 15:15:00,24125.1,24130.5,24110.6,24117.8,0
NIFTY 50,2024-07-03 09:15:00,24291.75,24292.15,24207.1,24283.35,0
NIFTY 50,2024-07-03 09:45:00,24284.2,24307.25,24264.5,24267.85,0
NIFTY 50,2024-07-03 10:15:00,24268.85,24293.75,24259.6,24282.2,0
NIFTY 50,2024-07-03 10:45:00,24281.75,24286.3,24261.7,24268.4,0
NIFTY 50,2024-07-03 11:15:00,24268.25,24275.75,24236.25,24260.65,0
NIFTY 50,2024-07-03 11:45:00,24261.1,24268.45,24246.85,24252.25,0
NIFTY 50,2024-07-03 12:15:00,24252.5,24290.4,24251.35,24275.05,0
NIFTY 50,2024-07-03 12:45:00,24275.45,24292.15,24265.7,24275.85,0
NIFTY 50,2024-07-03 13:15:00,24276.4,24290.9,24274.1,24286.3,0
NIFTY 50,2024-07-03 13:45:00,24287.3,24293.55,24255.95,24264.55,0
NIFTY 50,2024-07-03 14:15:00,24265.8,24267.4,24246.5,24256.75,0
NIFTY 50,2024-07-03 14:45:00,24257.4,24297.05,24238.75,24296.1,0
NIFTY 50,2024-07-03 15:15:00,24295.8,24309.15,24283.25,24290.8,0
NIFTY 50,2024-07-04 09:15:00,24369.95,24392.55,24319.15,24392.55,0
NIFTY 50,2024-07-04 09:45:00,24392.2,24401.0,24372.3,24375.05,0
NIFTY 50,2024-07-04 10:15:00,24373.8,24386.0,24312.7,24333.7,0
NIFTY 50,2024-07-04 10:45:00,24333.9,24344.8,24300.35,24334.55,0
NIFTY 50,2024-07-04 11:15:00,24335.2,24350.5,24326.95,24328.35,0
NIFTY 50,2024-07-04 11:45:00,24329.0,24340.1,24323.65,24331.7,0
NIFTY 50,2024-07-04 12:15:00,24331.5,24352.2,24329.25,24350.9,0
NIFTY 50,2024-07-04 12:45:00,24351.3,24357.55,24338.0,24342.0,0
NIFTY 50,2024-07-04 13:15:00,24342.35,24348.75,24330.35,24336.65,0
NIFTY 50,2024-07-04 13:45:00,24337.35,24345.75,24314.2,24340.05,0
NIFTY 50,2024-07-04 14:15:00,24340.75,24351.3,24316.65,24338.75,0
NIFTY 50,2024-07-04 14:45:00,24338.9,24345.35,24281.0,24302.65,0
NIFTY 50,2024-07-04 15:15:00,24300.35,24310.8,24293.45,24304.65,0
NIFTY 50,2024-07-05 09:15:00,24213.35,24260.95,24170.35,24220.0,0
NIFTY 50,2024-07-05 09:45:00,24219.95,24231.1,24168.85,24226.05,0
NIFTY 50,2024-07-05 10:15:00,24226.3,24258.8,24214.95,24251.35,0
NIFTY 50,2024-07-05 10:45:00,24250.9,24262.05,24228.5,24233.2,0
NIFTY 50,2024-07-05 11:15:00,24233.75,24283.45,24229.1,24277.15,0
NIFTY 50,2024-07-05 11:45:00,24275.95,24284.55,24263.2,24273.1,0
NIFTY 50,2024-07-05 12:15:00,24272.9,24288.85,24271.35,24280.55,0
NIFTY 50,2024-07-05 12:45:00,24280.85,24283.95,24243.9,24253.5,0
NIFTY 50,2024-07-05 13:15:00,24252.45,24269.7,24246.25,24254.9,0
NIFTY 50,2024-07-05 13:45:00,24254.9,24258.85,24235.1,24247.9,0
NIFTY 50,2024-07-05 14:15:00,24247.35,24258.3,24214.65,24230.85,0
NIFTY 50,2024-07-05 14:45:00,24230.8,24354.1,24204.2,24342.05,0
NIFTY 50,2024-07-05 15:15:00,24342.25,24363.0,24315.75,24316.75,0
NIFTY 50,2024-07-08 09:15:00,24329.45,24338.85,24262.55,24273.45,0
NIFTY 50,2024-07-08 09:45:00,24274.3,24312.3,24265.7,24304.15,0
NIFTY 50,2024-07-08 10:15:00,24303.9,24329.15,24273.55,24304.95,0
NIFTY 50,2024-07-08 10:45:00,24305.3,24308.0,24247.8,24270.05,0
NIFTY 50,2024-07-08 11:15:00,24270.95,24299.8,24263.15,24270.9,0
NIFTY 50,2024-07-08 11:45:00,24271.35,24299.8,24240.55,24252.65,0
NIFTY 50,2024-07-08 12:15:00,24251.85,24292.15,24244.5,24289.55,0
NIFTY 50,2024-07-08 12:45:00,24289.15,24303.95,24281.15,24298.05,0
NIFTY 50,2024-07-08 13:15:00,24297.25,24311.85,24268.0,24283.5,0
NIFTY 50,2024-07-08 13:45:00,24283.65,24311.5,24280.4,24288.9,0
NIFTY 50,2024-07-08 14:15:00,24287.7,24316.15,24286.65,24297.25,0
NIFTY 50,2024-07-08 14:45:00,24297.1,24338.3,24289.95,24311.5,0
NIFTY 50,2024-07-08 15:15:00,24311.6,24344.6,24301.5,24331.05,0
NIFTY 50,2024-07-09 09:15:00,24351.0,24384.0,24331.9,24374.15,0
NIFTY 50,2024-07-09 09:45:00,24372.75,24385.55,24344.25,24362.95,0
NIFTY 50,2024-07-09 10:15:00,24362.7,24380.55,24339.95,24378.15,0
NIFTY 50,2024-07-09 10:45:00,24378.0,24387.75,24368.9,24382.9,0
NIFTY 50,2024-07-09 11:15:00,24380.85,24401.2,24375.5,24398.95,0
NIFTY 50,2024-07-09 11:45:00,24398.6,24400.2,24381.2,24388.2,0
NIFTY 50,2024-07-09 12:15:00,24387.65,24404.0,24383.15,24384.0,0
NIFTY 50,2024-07-09 12:45:00,24383.8,24429.15,24382.45,24423.0,0
NIFTY 50,2024-07-09 13:15:00,24423.0,24427.65,24412.4,24419.35,0
NIFTY 50,2024-07-09 13:45:00,24419.5,24437.9,24408.4,24431.9,0
NIFTY 50,2024-07-09 14:15:00,24430.9,24432.5,24407.8,24425.55,0
NIFTY 50,2024-07-09 14:45:00,24425.3,24441.45,24412.85,24434.05,0
NIFTY 50,2024-07-09 15:15:00,24434.1,24443.6,24411.05,24417.25,0
NIFTY 50,2024-07-10 09:15:00,24459.85,24461.05,24383.6,24400.35,0
NIFTY 50,2024-07-10 09:45:00,24400.35,24400.35,24312.05,24330.75,0
NIFTY 50,2024-07-10 10:15:00,24329.5,24346.85,24141.8,24194.8,0
NIFTY 50,2024-07-10 10:45:00,24194.3,24229.75,24173.55,24211.45,0
NIFTY 50,2024-07-10 11:15:00,24210.95,24252.65,24193.9,24245.3,0
NIFTY 50,2024-07-10 11:45:00,24245.1,24287.55,24233.6,24265.1,0
NIFTY 50,2024-07-10 12:15:00,24265.65,24287.1,24248.45,24275.8,0
NIFTY 50,2024-07-10 12:45:00,24275.0,24298.35,24268.05,24279.4,0
